article_id,Genre,Onderwerp,Onderwerp2,Politiek,Genre2,text
42135532,2508 - interview,2500 - Ongevallen,1,0,3,"Dit jaar is het 70 jaar geleden dat het water Halsteren en omliggende plaatsen aan de lippen stond. Bij mensen die de watersnoodramp mee hebben gemaakt, brengt dat de herinneringen aan 1953 weer boven. Zo ook bij Coba Jacobs uit Halsteren. Zij werd destijds uit een ondergelopen huis gered door Doeke Hooghiemstra, die na jaren stilte zijn verhaal deelt.
“Kom allemaal uit je bed want de dijk is doorgebroken”, riep buurman Janus terwijl hij op het raam bonkte bij de familie Jacobs. Het gezin van de 7-jarige Coba ging snel naar de zolder van het huis. “Mijn vader ging nog terug naar beneden. Toen hij de deur opende kwam er een grote golf water binnen”, weet Coba, die ondertussen 77 jaar oud is.
Hopeloos
Eenmaal op zolder was het een kwestie van wachten tot er hulp kwam en elkaar warm houden. “We hebben een pan soep mee naar boven genomen en warme kleren bij elkaar gezocht”, zegt ze over de hopeloze situatie. “Toen kwam er een roeibootje aan en zijn we alle vier via het schuifraam naar buiten geklommen.”
In die roeiboot zat Doeke Hooghiemsta, een destijds 21-jarige Fries die voor zijn werk in een Halsters kosthuis verbleef. “Ik heb er 65 jaar niet over gesproken”, zegt de inmiddels 92-jarige Lepelstrater. “In en in triest”, zijn de woorden die in hem opkomen als hij terugdenkt aan de bewuste periode. “Maar ik ben blij dat ik meegeholpen heb”, voegt hij eraan toe.
Ik heb gedaan wat ik moest doen
“Als ik zag wat die mensen hier meegemaakt hadden, dan realiseerde ik me dat ik maar zo’n klein beetje gedaan heb. Ik wilde er niet eens over praten. Zelfs mijn familie wist er niet veel vanaf”, zegt hij. Doeke Hooghiemstra redde meerdere gezinnen, maar bestempeld zichzelf niet als een held. “Ik heb gedaan wat ik moest doen en ik heb voldoening van wat ik gedaan heb.”
Hooghiemstra ging het water op omdat hij zag dat de familie Jacobs om hulp zwaaide, en andere mensen niet in actie kwamen. “Ik weet nog dat ik in een bootje ben gestapt en er naartoe ben gevaren. Hoe het verder precies ging weet ik niet meer.” Sommige dingen staan hem echter in het geheugen gegrift. Zoals de 15-jarige jongen die hij in tranen op een bootje aantrof. “Zijn hele familie was verdronken. Dat was voor mij het moment dat ik besloot dat ik wat moest doen.”
Roeiboot
Naast de familie Jacobs bracht hij ook familie De Bakker en familie Matthijssen in veiligheid. “Familie De Bakker haalde ik uit een oude boerderij die een dag later helemaal in elkaar was gezakt.” Ook de familie Matthijssen heeft hij de nodige herinneringen aan. “Dat was triest. Die man had zijn koeien nog losgesneden. Ondertussen zat de moeder met twee kinderen op zolder. We konden daar niet bij komen met de boot omdat het zo hard stormde. Toen zijn we naar de luwe kant gegaan. Ik heb een heleboel pannen van het dak gegooid en met een roeispaan het dakbeschot kapot gemaakt zodat de moeder en kinderen naar ons toe konden komen.” Nog jarenlang werd Hooghiemstra herinnerd aan de reddingsactie. “Op het dak lagen rode dakpannen maar op dat stukje wat ik eruit had gehaald hebben ze blauwe pannen gelegd.”
Terwijl hij bij stond te komen van de reddingsacties en naar het kosthuis wilde gaan werd hij aangesproken. “Iemand had me in dat bootje zien varen en nodigde me uit om bij hem te komen eten. Het was de toenmalige wethouder De Keizer. Dat is later mijn schoonvader geworden.” Mede voor zijn werk bij de landbouwvoorlichtingsdiensten was Hooghiemstra nog jarenlang betrokken bij de wederopbouw in de regio.
Het is belangrijk dat we het blijven herdenken
De familie Jacobs verbleef in de weken na de redding bij kennissen in de Leeuwstraat en de Korte Leeuwstraat. “Ik denk er nog regelmatig aan terug. In deze tijd dat het zeventig jaar geleden is al helemaal. Al dat water, de dode dieren. Je zag kinderbedjes en kinderwagen voorbij drijven. Er zijn veel mensen familie verloren. Heel triest”, zegt Coba Jacobs. “Het is belangrijk dat we het blijven herdenken.”

	Lees ook:
	Stormvloedpalen in Halsteren staan er weer mooi bij dankzij vrijwilligersactie



	Lees ook:
	Markiezenhof schenkt plaquette ter nagedachtenis aan Watersnoodramp: ‘Belangrijke reminder’



	Lees ook:
	Watersnoodramp van 1953 centraal in volgend Vierschaarspektakel"
42135531,2504 - nieuwsartikel,2498 - Bedrijfsleven,8,1,0,"De weekmarkt, die elke donderdag neerstrijkt in het centrum van Bergen op Zoom, wordt geprofessionaliseerd. Dat heeft het college van burgemeester en wethouders besloten.
Het plan komt overigens van de ondernemers zelf. Ondernemersvereniging Sterck had namelijk weinig draagvlak voor een verzelfstandiging van de weekmarkt. “Niemand wil in dat gat springen”, geeft gemeentewoordvoerder Erwin Stander als reden.
Daarom schakelde de gemeente eerder al de hulp in van Stichting De Markt van Morgen. Ondanks dat het aantal kramen de afgelopen jaren afnam naar ongeveer negentig, volgens een online platform voor citytrips en stadsbezoeken door heel Europa, is er toch onderzoek gedaan naar het toekomstbestendig houden van de weekmarkt.
Ruimte voor ondernemerschap
“Die willen we namelijk wel behouden”, vertelt wethouder Letty Demmers. Daarnaast ziet ze dat veel ondernemers bezig zijn met aanpassingen in hun aanbod. Ook marktbezoekers worden hierin meegenomen, zodat zij in de kraampjes aantreffen waar zij behoefte aan hebben.
Momenteel wordt de marktverordening geactualiseerd en wordt er gewerkt aan een bedrijfsmatigere aanpak, met ruimte voor ondernemerschap. Hierin worden de rol, kwaliteit en locatie van de weekmarkt meegenomen. “Met de huidige locatie is niks mis, maar we moeten kijken of we die op deze manier in stand kunnen houden”, vervolgt Demmers.
Zo zijn een aantal voorzieningen, zoals aggregaten, in het westelijke gedeelte van de Stationsstraat, Van der Rijtstraat, Korenbeursstraat en Wouwsestraat tot aan Gouvernementsplein verouderd. Ook worden er een aantal nieuwe veiligheidsafspraken gemaakt.
Bruisende binnenstad
Hoe het plan er concreet uit gaat zien en welke kosten hiermee gepaard gaan, is nog niet bekend. De gemeente hoopt uiteindelijk, in samenwerking met de ondernemers, ‘een bruisende en levendige markt met tevreden consumenten te realiseren.’ “Dat draagt bij aan de aantrekkingskracht van de binnenstad van Bergen op Zoom”, besluit Stander.

	Lees ook:
	Weekmarkt Bergen op Zoom definitief naar nieuwe locatie"
42135530,2504 - nieuwsartikel,2494 - Criminaliteit en justitie,6,1,0,"Buitengewoon opsporingsambtenaren van de gemeente Bergen op Zoom, kunnen voortaan worden ingezet in de gemeenten Woensdrecht, Steenbergen en Tholen. Voorheen werden ze uitgewisseld vanuit één poule, maar dat is sinds dit jaar niet meer het geval. Het plan betekent wel meer handhavers in de stad.
“Het is waardevol dat ze ook in de buurgemeenten kunnen optreden”, vindt portefeuillehouder Handhaving Letty Demmers. Indien noodzakelijk, worden de BOA’s ingezet voor toezichthouding en handhaving. Dit kan onder meer tijdens evenementen, maar ook tijdens het controleren van foutgeparkeerde auto’s. Voor de precieze invulling van deze uitbreiding, wordt het eerste kwartaal van 2023 twee ton beschikbaar gesteld.
Te weinig handhavers
Er komen namelijk, door dit samenwerkingsconvenant, meer handhavers bij in de stad. Momenteel heeft Bergen op Zoom er vijf. Demmers vindt dat te weinig, zeker als zij ingezet moeten worden in een van de andere gemeenten. Ze heeft niet paraat hoeveel handhavers Woensdrecht, Steenbergen en Tholen hebben.
Verder zijn de werktijden voor handhavers uitgebreid. Zo liep de laatste dienst eerst tot zeven uur ‘s avonds, inmiddels is dat tot tien uur ‘s avonds. Dat vraagt om extra bezetting. Demmers streeft daarom naar het gemiddelde van twaalf tot veertien handhavers. “Zo kunnen zij ook wijkgericht te werk gaan.”
Inzetten op preventie
De portefeuillehouder hoopt hiermee dat Bergen op Zoom positiever op de ladder van veilige gemeenten komt. “We zetten ons in op preventie, maar dat kan je niet doen als dit niet op orde is. Handhaving is de slotsom, maar het is pas geslaagd als de inwoners er weinig van merken.”

	Lees ook:
	Pilot ‘Rent-a-Boa’ afgerond: ‘We gaan nu evalueren’"
42135529,2504 - nieuwsartikel,2497 - Natuur en milieu,7,1,0,"Om de doelen uit het Nationale Klimaatakkoord te behalen, stelt klimaatminister Rob Jetten (D66) tot aan 2030 structureel geld beschikbaar aan gemeenten. Volgens wethouder Hans Peter Verroen uit Bergen op Zoom, die daar verantwoordelijk is voor de portefeuille Duurzaamheid, energie en klimaat, gaat het om ongeveer een miljoen per jaar.
“Met dat geld kunnen we extra mensen gaan werven, die het beleid gaan maken”, vertelt de wethouder. Er komen, door de ondertekening van het akkoord, namelijk veel nieuwe taken en verplichtingen bij.
Klimaatverandering tegengaan
Zo moet er een lokaal plan op het gebied van klimaatadaptatie en klimaatmitigatie komen. Het eerste houdt zich onder andere bezig met de effecten van klimaatverandering, zoals temperatuurstijging, droogte en extreme neerslag.
Het tweede richt zich voornamelijk op het verminderen van de uitstoot van broeikasgassen, om verdere klimaatverandering zoveel mogelijk tegen te gaan.
Verduurzaming
Verroen noemt een aantal voorbeelden om deze doelen te bereiken: het vervangen van straatverlichting door LED, het regelen van extra opvanglocaties voor regenwater, het promoten van radiatorfolie voor energiebesparing en het NK Tegelwippen.
“Dit geld is een stimulering om richting te geven aan de verduurzaming van de gemeente”, concludeert de wethouder.

	Lees ook:
	West-Brabant krijgt ruim 3 ton om voor te bereiden op klimaatverandering"
42135528,2506 - achtergrond,2503 - Evenementen en uitgaan,2,0,1,"Het was woensdagmiddag een drukke boel bij het informatiecentrum van Molen Johanna in Huijbergen. Zo’n vijftig mensen kwam daar bijeen voor ‘t Trefpunt: een huiskamerproject voor eenzame ouderen. Onder het genot van een lunch, met producten die mede dankzij Molen Johanna gemaakt zijn, bespraken de aanwezigen maatschappelijke thema’s als gezondheid, eenzaamheid en beweging.
Iedere tweede woensdag van de maand komen dertig tot vijftig ouderen uit Huijbergen samen in multifunctioneelcentrum De Kloek. “Maar vandaag zijn we eenmalig bij een bijzondere locatie”, vertelt Maria de Rond van het dorpsplatform Huijbergen. “We zijn dit keer in het informatiecentrum van Molen Johanna, de hele zaal zit vol!”
Medemens helpen
‘t Trefpunt is ontstaan vlak na de coronaperiode en is een samenwerking tussen Dorpscoöperatie Huijbergen en Brede Welzijnsinstelling Woensdrecht. “We wilden graag ontdekken wat de mensen in Huijbergen nou nodig hebben”, legt initiatiefneemster Willemien de Wijs uit. “Zo hebben we onderwerpen als buurtpreventie en gezond eten besproken. Maar ook wanneer mensen vragen hebben over een eventuele verhuizing naar een verpleeghuis, zijn we er om ze te helpen.”
De lunch is woensdag geheel afgestemd op de locatie van de bijeenkomst. “Alle meelproducten die we hier vandaag eten, zijn in ‘onze’ molen Johanna gemalen”, zegt Maria trots. “Een bakker uit de buurt heeft van dat meel bijvoorbeeld lekkere broodjes gemaakt.” Met een kop koffie of thee zijn de bezoekers verwelkomd. De eerste gang was een pasteitje. Daarna kwamen de broodjes en andere lekkernijen op tafel.
Succes
Dat ‘t Trefpunt een succes is, blijkt uit het hoge aantal bezoekers. “We krijgen nu zelfs de vraag of we ook op zondagen iets willen organiseren”, vervolgt Willemien. “Dat is voor veel mensen een eenzame dag, dus we gaan kijken wat we kunnen regelen.” Maar daar blijft het niet bij. “Omliggende dorpen hebben hun interesse laten blijken. Wie weet kunnen we wel de handen ineenslaan en een of meerdere samenwerkingen beginnen.”"
42135527,2507 - 112,2500 - Ongevallen,1,0,2,"Een auto en een bedrijfswagen zijn woensdagmiddag met elkaar in botsing gekomen op de Wouwbaan in Roosendaal. Dat gebeurde net na de rotonde, vlakbij Rosada.
Zowel de bedrijfswagen als de auto raakte flink beschadigd door de botsing. Maar ondanks de klap, hoefde niemand naar het ziekenhuis. Wel zijn de inzittenden van de voertuigen uit voorzorg ter plaatse nagekeken.
De weg was korte tijd afgesloten voor verkeer. Hoe het ongeluk kon gebeuren is niet bekend. Beide voertuigen zijn afgesleept door een bergingsbedrijf."
42135526,2504 - nieuwsartikel,2499 - Jubilea en herdenkingen,10,0,0,"Burgemeester Frank Petter heeft woensdagmiddag tijdens de gemeentelijke nieuwjaarsbijeenkomst in Bergen op Zoom vijf ‘pluimen van de burger’ uitgereikt. Het is een eerbetoon aan Bergenaren die zich als vrijwilliger inzetten voor de samenleving: Theatergroep Doe de Mee, Peter Linders, Patricia Klaesen, Krelis Blom en Charlotte Leys.
Het is het tweede jaar dat Petter de ‘pluimen’ uitdeelt. In 2022 was dat nog voor de camera; vanwege de coronacrisis was er geen fysieke receptie. Ditmaal mocht de burgervader de inwoners in levende lijve toespreken. Dat gebeurde tijdens de bijeenkomst in een tjokvolle Hofzaal van het Markiezenhof. Voor Frank Petter is het zijn laatste nieuwjaarsbijeenkomst als burgemeester. Per 1 juli gaat hij met pensioen.
Lampionnentochten
Namens Theatergroep Doe de Mee uit Lepelstraat nam Nick Werné de pluim in ontvangst. De groep bestaat nog maar kort en mede door de inzet van de leden is er een lampionnenoptocht en zijn er weer Sinterklaasactiviteiten in het dorp. In Nieuw-Borgvliet is Peter Linders één van de drijvende krachten achter de Sinterklaasintocht, de lampionnenoptocht en de Sint-Maartenviering.
Indische bewoners Moermont
Patricia Klaesen verzorgt al vele jaren Indische maaltijden in Moermont, voor de bewoners van Indonesische afkomst. Ook is ze ambassadeur voor de  vrijwilligers en mantelzorgers in het zorgcentrum. Krelis Blom is actief voor de scouting in Halsteren en zet zich in voor de plaatselijke Oranjevereniging en de Halsterse Dodenherdenking op 4 mei. Charlotte Leijs organiseert met regelmaat benefietacties voor een goed doel, zoals onlangs nog een oliebollenactie. Ook zet ze zich in voor de Oekraïense vluchtelingen in Avondvrede."
42135525,2508 - interview,2501 - Cultuur en media,3,0,3,"Omdat hij de omliggende dorpen van zijn geliefde Roosendaal graag geïntegreerd wilde hebben in zijn ambtsketen, benaderde burgemeester Han van Midden onlangs Bregje Kruis van Roemer Juweliers. “Ik heb hem gepimpt!”
“Een grote eer”, zo noemt de Roosendaalse goudsmid de opdracht om de ambtsketen aan te passen. Ze is meer dan tevreden over het eindresultaat.
Dag per roosje
Bregje werd geïnspireerd door het Roosendaals roosje, dat op het wapen van de gemeente staat. “Daar heb ik een 3D-versie van gemaakt.”
Ruim anderhalve week is ze bezig geweest met het pimpen van de ambtsketen. “Ongeveer een dag per roosje. Het was echt veel werk”, vertelt Bregje. Er klinkt een gevoel van trots in haar stem.
Handgemaakt
Van een zilveren plaat maakte ze een kommetje, dat ze in de vorm van een roosje zaagde. Vervolgens verdikte ze de randen, die ze er daarna op soldeerde. “Elk onderdeeltje is handgemaakt.” Het proces herhaalde ze met een kleinere variant, waar ze met zilver de letter van het desbetreffende dorp op zette.
Tekst loopt verder onder afbeelding:
Bregje druk bezig met het solderen van de roosjes voor de ambtsketen
Met scharniertjes aan de achterkant, kunnen de roosjes verwisseld worden. Het roosje met de beginletter van de stad of het dorp waar een ceremonie plaats vindt, wordt onderaan gedragen door burgemeester Han van Midden.
Hij is trots op de uitbreiding van zijn ambtsketen, die hetzelfde ontwerp heeft als de door Bregje vernieuwde Roosenspeld. “De keten telt nu zeven roosjes”, schrijft hij op Facebook. “Eén voor de stad, vijf voor de dorpen (Wouw, Heerle, Nispen, Wouwse Plantage en Moerstraten, red.) en één neutrale die symmetrie waarborgt.”
De reactie van de burgemeester, doet Bregje goed. “Heel mooi om te zien dat hij zo enthousiast is over mijn werk.”
Het eindresultaat: de gepimpte ambtsketen van Roosendaal

	Lees ook:
	Roosenspeld voortaan genderneutraal en niet meer automatisch voor raadsleden"
42135524,2508 - interview,2495 - Sport,4,0,3,"Vijftien jaar zijn ze, de Hoogerheidense Georgina Blaine en Fenne Bijlhouwer. Ze deden beide mee aan het Nederlands kampioenschap atletiek in hun eigen onderdeel, en wonnen goud. Georgina op één onderdeel en Fenne op drie. “Het was een hele verrassing dat ik won”, aldus Georgina. De meiden werden woensdag gehuldigd in het gemeentehuis.
Tijdens het Nederlands kampioenschap worden verschillende onderdelen beoefend. Georgina werd kampioen op de 300 meter hordelopen, Fenne op de onderdelen kogelstoten en kogelslingeren, en twee keer op het onderdeel discuswerpen.
Spannende wedstrijd
Voor beide meiden was het een spannende dag. “Ik was echt zenuwachtig tijdens mijn onderdelen”, vertelt Fenne. “Ik wist wel dat ik het in me had om te kunnen winnen. Dat was natuurlijk ook het doel, maar dit moet je wel waar zien te maken.”
Ondanks dat het voor Georgina al haar tweede NK was, vond ook zij het spannend. “De hele dag ging het goed, toch had ik best veel stress in aanloop naar de finale. Toen het startschot ging, had ik er geen last meer van en was het gewoon lopen.” In tegenstelling tot Fenne, had Georgina een winst niet zien aankomen.
Tegenslagen

Voor het NK moet hard getraind worden. Zo trainen Fenne en Georgina acht keer per week, onder meer bij SPADO in Bergen op Zoom. “Je werkt aan je conditie en doet krachttrainingen”, legt Fenne uit. “Ik heb vroeger veel last gehad van blessures, maar gelukkig gaat dat nu steeds beter.”
Georgina merkt daarentegen dat ze, vanwege haar deelname aan het NK, nu blessuregevoeliger is. “Ik merk dat ik nu minder in vorm ben voor het NK Indoor. Hier ga ik ook weer alles aan doen om er over zes weken te staan en een plek in de top drie te bemachtigen.”
Toekomstdromen
Daarnaast focust Georgina zich op het outdoor seizoen. “Ik hoop bij het NK onder 18 nog eens een gouden plak te behalen.”
Fenne richt haar pijlen nu op het NK Indoor. “Mijn doel is om een medaille te halen. Als ik verder ga kijken, is mijn doel om op het EK te staan met discuswerpen.”
Beide meiden krijgen een eervol plekje in de Wall of Fame, in het gemeentehuis in Hoogerheide.

	Lees ook:
	Karatekid Ruby (18) is Europees kampioen: ‘Ondanks pijn gaf ik alles’"
42135523,2508 - interview,2495 - Sport,4,0,3,"Kickbokser Rico Verhoeven uit Halsteren kan de komende maanden niet in actie komen vanwege een knieblessure. De 33-jarige wereldkampioen ondergaat volgende week een operatie en verwacht pas ‘na de zomer vechtklaar te zijn’. Rico Verhoeven neemt het dan op tegen de Kroaat Antonio Plazibat tijdens Glory Collision 5 in het Arnhemse Gelredome, meldde organisator Glory donderdag tijdens een persconferentie in Utrecht.
“Er gebeurde eigenlijk niet veel”, zo zei Verhoeven bij de bekendmaking van zijn volgende tegenstander. “Ik was vorige week aan het opwarmen voor mijn training en mijn voet bleef staan, waarbij ik mijn knie verdraaide. Ik heb een MRI gehad in het ziekenhuis en meerdere dingen bleken fout te zijn.”
Het is erg genoeg om volgende week een operatie te moeten ondergaan.
“Ik ga verder niet in details treden, maar het is erg genoeg om volgende week een operatie te moeten ondergaan. Na de zomer hoop ik weer vechtklaar te zijn. Het eerste wat ik vroeg na de diagnose was of ik weer helemaal fit zou worden en ze zeiden dat ik weer zo goed als nieuw zou zijn. Ik heb vrienden gebeld, voetballers, die dezelfde blessure hebben gehad. Ik heb ze gevraagd wat zij hebben gedaan om terug te komen. Ik ga hetzelfde doen.”
Rico Verhoeven en zijn volgende tegenstander, Kroaat Antonio Plazibat, tijdens een persconferentie (foto: Robin van Lonkhuijsen/ANP).
Verhoeven realiseerde zich dat hij mogelijk de prijs betaalde voor een lange carrière. “Ik heb lang geen problemen gehad en ben soepel door mijn carrière gegaan. Nu een knieblessure en vorig jaar een oogprobleem, dat zijn tekenen dat ik in de slotronden van mijn carrière zit. Maar ik verwacht nog twee, tweeëneenhalf jaar door te kunnen gaan.”
Iedereen wil tegen mij vechten, maar niet iedereen heeft dit verdiend.
Verhoeven was teleurgesteld dat hij het titelgevecht tegen Plazibat, dat gepland stond voor maart, moest uitstellen. De Kroaat was de verwachte volgende tegenstander, nadat hij onder meer indruk had gemaakt in november tijdens zijn gewonnen gevecht tegen Raul Catinas.
“Hij heeft een aantal goede gevechten gehad, dus het is een logische volgende stap”, zegt Verhoeven. “Verder is er ook niemand anders. Iedereen wil tegen mij vechten, maar niet iedereen heeft dit verdiend.”
Voor Verhoeven, die al sinds 2014 onafgebroken wereldkampioen is, wordt de ontmoeting met Plazibat zijn eerste titelgevecht sinds hij in oktober 2021 Jamal Ben Saddik versloeg.
Verhoeven liep tijdens het gevecht met de Belg een oogblessure op en stond sindsdien nog maar één keer in de kring. Hij won afgelopen oktober van landgenoot Hesdy Gerges op zijn eigen gala Hit It in het Rotterdamse Ahoy.
Het is nog onbekend wanneer Verhoeven zijn volgende titelgevecht speelt (foto: Robin van Lonkhuijsen/ANP)."
42135522,2504 - nieuwsartikel,2502 - Vervoer en werkzaamheden,5,1,0,"Een groep bewoners van het Bolwerk in Bergen op Zoom is ‘not amused’. Ze willen dat de Bergse gemeenteraad afziet van de aanleg van een beweegroute in het middengedeelte van de parklaan. De 28 beweegtoestellen voor met name schoolgaande jongeren zouden het straataanzicht verstoren, vinden ze. Ook verwachten de bewoners overlast rondom de toestellen, “met name ‘s nachts en in de weekends.”
Namens de verontruste groep sprak buurtbewoner Van Miert de raadsleden donderdagavond toe. “Ruim vijftig woonadressen op het Bolwerk zijn faliekant tegen”, aldus Van Miert. “Geen enkele bewoner is vóór plaatsing van de toestellen, de enkeling die wel voor is woont niet op het Bolwerk.” De beweegroute loopt van west naar oost, tussen de scholen MollerJuvenaat en ‘t Rijks. Tijdens een inspraakavond kregen de bewoners alle voordelen van de route uitgelegd, aldus de inspreker. Jongeren zouden meer gaan bewegen en dat is beter voor hun gezondheid.
Kunstwerken
Maar de bewonersgroep is niet overtuigd. “Dergelijke apparaten horen niet in een woonstraat thuis, en al helemaal niet in een beschermd stadsgezicht.” Het middengedeelte maakt bovendien al deel uit van een toeristische route van kunst in de openbare ruimte, merkt de woordvoerder op. Van Miert zegt met het protest namens álle Bolwerkbewoners te spreken. “En als een hele straat tegen is, dan moet de raad wel érg goede argumenten hebben om deze bezwaren opzij te schuiven.”"
42135521,2504 - nieuwsartikel,2501 - Cultuur en media,3,0,0,"Het is ontstaan uit de muzikale koker van de Tapage: het nieuwe muziekfestival ‘Undercover’. Tributebands van onder andere Pearl Jam, Golden Earring en Creedence Clearwater Revival treden zaterdag 14 januari op in verschillende horecazaken in Roosendaal. “Men kan kwaliteitsmuziek verwachten, meezingen met een tape doen we niet. Echt alles wordt live gebracht, zodat de beleving maximaal is.”
Oorspronkelijk wilden organisatoren Ferdi Wels en Yonne van Gastel van Bruin café JaxX een speciale tapage-editie organiseren. “Maar het gaat een terugkerend evenement worden”, vertelt Yonne. En zo is festival Undercover ontstaan.
Er treden enkel tributebands op tijdens het evenement. “En dan gaat het echt om kwaliteit optredens, die wij als organisatie regelen om deze te waarborgen.” Al snel sloten Het Wapen van Roosendaal, Grand café Chagall, De Raatskelder, De Sjoes, Café Time-Out en Pinxos zich bij het idee aan. “Collega-ondernemers gaven bij mij en Ferdi aan wat voor band zij graag zouden zien, wij schakelden dan ons netwerk in om dat te realiseren.”
Timetable
In totaal komen er zeven bands naar de cafés. Het gaat om tributebands van Creedence Clearwater Revival, Golden Earring, Elvis, Pearl Jam, Beth Hart, Gypsy Kings en Uriah Heep. “We hebben een timetable gemaakt, zodat de bezoekers zoveel mogelijk optredens mee kunnen pakken”, licht de horecaonderneemster toe. De timetable is terug te vinden op de facebookpagina van het evenement."
42135520,2507 - 112,2500 - Ongevallen,1,0,2,"Hulpdiensten zijn donderdagavond met spoed naar de Krommeweg in Steenbergen gestuurd. Voorbijgangers hadden daar een auto in een sloot gevonden, en het was niet duidelijk of er nog iemand in het voertuig zat.
Na een zoekactie van bijna een half uur is vastgesteld dat er niemand in de auto zat, of wellicht eronder lag. Ook de sloot is doorzocht, maar zonder resultaat.
De politie doet onderzoek, en vraagt aan ieder die iets verdachts heeft gezien of gehoord bij die locatie rond kwart voor tien ‘s avonds, contact op te nemen. Een bergingsbedrijf heeft de auto uit de sloot gehaald en afgevoerd."
42135519,2508 - interview,2498 - Bedrijfsleven,8,0,3,"Het tekort aan vakmensen binnen de techniek is groot. Eén van de oplossingen is plek bieden aan zij-instromers. Metaalbewerkingsbedrijf Goburg in Ossendrecht deed dat en zo keert de 53-jarige Cemal Karahan na vele jaren als zij-instromer terug naar de techniek.
Sinds de zomer van 2022 werkt Cemal als verspaner bij Goburg Metaalbewerking in Ossendrecht. “Mijn werk is het steunen van het productieproces en ik leer daarbij ook hoe ik de machines moet bedienen”, zegt Karahan met gepaste trots. Terwijl hij continu van de ene naar de andere freesmachine loopt, gaat de tevreden glimlach niet van zijn gezicht af. “Ik ben heel blij dat ik hier op mijn leeftijd mag leren en werken”, zegt de werknemer die er duidelijk op zijn plek zit.
Oude liefde roest niet
Helemaal nieuw is het vak niet voor hem. Als 19-jarige jongeman begon hij zijn technische carrière als frezer. Tot zijn spijt was hij uit gemak lange tijd werkzaam als heftruckchauffeur. Het Amerikaanse bedrijf waar hij werkte, kreeg flinke klappen door de coronapandemie. “Toen mochten ze niemand meer een contract geven en lag ik eruit”, zegt hij. Karahan ging direct op zoek naar een nieuwe baan. Enerzijds om zijn recent gekochte woning en vaste lasten te kunnen betalen, maar vooral omdat stilzitten het laatste is wat hij wil.
Ik heb misschien wel 800 tot 900 sollicitaties gedaan!
Een baan vinden in de coronacrisis bleek ondanks zijn werklust een grote uitdaging. “Ik heb misschien wel 800 tot 900 sollicitaties gedaan voor verschillende werkzaamheden.” Tevergeefs. Via het UWV kwam Karahan uiteindelijk terecht bij Stichting Vakopleidingen Metaal & Techniek (SVM). Daar kreeg hij de mogelijkheid om terug te keren naar zijn oude liefde: de techniek. “Je moet altijd doen waar je zin in hebt en niet tegen je zin naar het werk toe gaan.”

	Lees ook:
	Werkplezier is hét medicijn tegen personeelskrapte bij Bravis ziekenhuis


Bij SVM volgde hij de opleiding ‘CNC Draaien’, aangevuld met de cursussen ‘Meettechniek’ en ‘Tekening lezen’. “Voor leren ben je nooit te oud. Ik wilde deze cursus heel graag doen om straks waarde te leveren voor mijn toekomstige werkgever én collega’s.” Die werkgever en collega’s werden voor hem gevonden bij metaalbewerkingsbedrijf Goburg in Ossendrecht. “We zijn benaderd door het UWV en hoorde over de combinatie met stichting vakopleiding en dat trok ons heel erg aan. We zijn samen met Cemal de reis gaan maken”, zegt Erik Govaarts. Karahan werkt nu driekwart jaar in het bedrijf en Erik en zijn vrouw Anita zijn erg over hem te spreken.

	Lees ook:
	Zo wil vliegbasis Woensdrecht mensen werven in tijden van krappe arbeidsmarkt


De zij-instromer voelde zich meteen thuis bij zijn nieuwe collega’s, zegt Anita Govaarts. “Vanwege zijn eerdere werkervaring kon Cemal na enkele werkdagen al vrij snel zelfstandig aan de slag met het productiewerk. Wel staat hij nog standaard onder begeleiding van onze chef werkplaats. Maar, onze kleine club van medewerkers let sowieso altijd op elkaar. Om samen beter te worden in wat we doen.”"
42135518,2504 - nieuwsartikel,2494 - Criminaliteit en justitie,6,0,0,"Politieagenten hebben donderdagavond een drugsdealer aangehouden in Roosendaal. De dealer, een 27-jarige man uit Roosendaal, viel op omdat hij met 70 kilometer per uur over de snelweg reed.
De man reageerde netjes op het stopteken van de agenten, nam de afslag en stopte zijn auto op de Willem Dreesweg. Daar maakte hij met de agenten de afspraak om een stukje verderop zijn auto te parkeren. De man reed zijn auto een klein stukje verder, gooide iets uit het raam en ging er daarna met hoge snelheid vandoor. Nadat de agenten het pakketje hadden opgeraapt, zetten ze de achtervolging in.
Uiteindelijk stopte de auto in de Luciadonk. Daar arresteerden de agenten de man, om hem vervolgens naar een cellencomplex te brengen. Tijdens het fouilleren van de man zijn gripzakjes met drugs gevonden. In het op de grond gegooide pakketje bleek cocaïne te zitten. Ook had de man een geldbedrag bij. Zowel de drugs als het geld zijn in beslag genomen."
